asset_type,SYMBOL,SECURITY_NAME,SEDOL,ISIN,reference_price_date,reference_price,fund_price,price_difference
Equity,ADI,X_Analog Devices,,,9/9/2022,152.06,176.84,24.78
Equity,CAH,X_Cardinal Health,,,9/9/2022,68.12,81.86,13.74
Equity,KO,X_Coca-Cola Company (The),,,9/9/2022,60.5,59.21,-1.29
Equity,OMC,X_Omnicom Group,,,9/9/2022,68.01,87.54,19.53
Equity,ATO,Atmos Energy,,,9/9/2022,115.13,116.85,1.72
Equity,MKTX,MarketAxess,,,9/9/2022,263.28,237.28,-26.0
Equity,CHD,Church & Dwight,,,9/9/2022,80.55,98.44,17.89
Equity,WYNN,Wynn Resorts,,,9/9/2022,62.47,96.73,34.26
Equity,GOOG,Alphabet Inc. (Class C),,,9/9/2022,111.78,132.91,21.13
Equity,NVR,"NVR, Inc.",,,9/9/2022,4263.82,6026.01,1762.19
Equity,NEM,Newmont,,,9/9/2022,41.85,37.75,-4.1
Equity,IT,Gartner,,,9/9/2022,306.14,348.01,41.87
Equity,MA,Mastercard,,,9/9/2022,333.76,407.85,74.09
Equity,APH,Amphenol,,,9/9/2022,75.09,85.85,10.76
Equity,MOS,Mosaic Company (The),,,9/9/2022,55.24,38.58,-16.66
Equity,RTX,RTX Corporation,,,9/9/2022,85.92,83.1,-2.82
Equity,LMT,Lockheed Martin,,,9/9/2022,413.51,438.83,25.32
Equity,COF,Capital One,,,9/9/2022,105.85,97.28,-8.57
Equity,ODFL,Old Dominion,,,9/9/2022,267.86,372.56,104.7
Equity,PXD,Pioneer Natural Resources,,,9/9/2022,224.13,225.68,1.55
Equity,FITB,Fifth Third Bank,,,9/9/2022,34.16,23.88,-10.28
Equity,DHI,D.R. Horton,,,9/9/2022,72.62,116.92,44.3
Equity,ORCL,Oracle Corporation,,,9/9/2022,74.66,115.72,41.06
Equity,NSC,Norfolk Southern Railway,,,9/9/2022,244.04,207.66,-36.38
Equity,HUM,Humana,,,9/9/2022,475.19,521.76,46.57
Equity,UDR,"UDR, Inc.",,,9/9/2022,46.1,38.88,-7.22
Equity,QCOM,Qualcomm,,,9/9/2022,129.52,108.52,-21.0
Equity,META,Meta Platforms,,,9/9/2022,169.15,326.12,156.97
Equity,USB,U.S. Bank,,,9/9/2022,45.21,34.9,-10.31
Equity,MO,Altria,,,9/9/2022,41.88,45.21,3.33
Equity,ANET,Arista Networks,,,9/9/2022,124.41,185.88,61.47
Equity,DD,DuPont,,,9/9/2022,57.26,74.1,16.84
Equity,KMB,Kimberly-Clark,,,9/9/2022,123.48,133.12,9.64
Equity,ACN,Accenture,,,9/9/2022,285.92,322.32,36.4
Equity,IDXX,Idexx Laboratories,,,9/9/2022,374.13,486.67,112.54
Equity,BR,Broadridge Financial Solutions,,,9/9/2022,169.13,184.32,15.19
Equity,TJX,TJX Companies,,,9/9/2022,65.57,88.7,23.13
Equity,FE,FirstEnergy,,,9/9/2022,39.85,34.84,-5.01
Equity,BA,Boeing,,,9/9/2022,157.52,222.02,64.5
Equity,SPGI,S&P Global,,,9/9/2022,365.8,400.34,34.54
Equity,EA,Electronic Arts,,,9/9/2022,128.33,118.12,-10.21
Equity,TEL,TE Connectivity,,,9/9/2022,126.73,123.43,-3.3
Equity,SBAC,SBA Communications,,,9/9/2022,326.33,225.93,-100.4
Equity,DFS,Discover Financial,,,9/9/2022,99.9,83.77,-16.13
Equity,ALGN,Align Technology,,,9/9/2022,263.11,318.41,55.3
Equity,PSA,Public Storage,,,9/9/2022,328.0,280.23,-47.77
Equity,REGN,Regeneron,,,9/9/2022,724.32,836.56,112.24
Equity,ETSY,Etsy,,,9/9/2022,110.42,68.21,-42.21
Equity,WMT,Walmart,,,9/9/2022,134.78,157.67,22.89
Equity,DAL,Delta Air Lines,,,9/9/2022,32.59,42.17,9.58
Equity,MNST,Monster Beverage,,,9/9/2022,46.22,61.41,15.19
Equity,PWR,Quanta Services,,,9/9/2022,146.46,209.49,63.03
Equity,ETR,Entergy,,,9/9/2022,116.36,93.73,-22.63
Equity,KR,Kroger,,,9/9/2022,50.79,47.86,-2.93
Equity,IEX,IDEX Corporation,,,9/9/2022,207.62,214.8,7.18
Equity,ZTS,Zoetis,,,9/9/2022,162.87,185.59,22.72
Equity,BG,Bunge Limited,,,9/9/2022,94.45,109.68,15.23
Equity,SRE,Sempra Energy,,,9/9/2022,81.71,71.4,-10.31
Equity,ACGL,Arch Capital Group,,,9/9/2022,46.52,79.01,32.49
Equity,TGT,Target Corporation,,,9/9/2022,168.89,117.99,-50.9
Equity,ADSK,Autodesk,,,9/9/2022,211.68,218.57,6.89
Equity,EPAM,EPAM Systems,,,9/9/2022,432.44,242.58,-189.86
Equity,ATO,Atmos Energy,,,9/9/2022,115.13,115.6,0.47
Equity,MKTX,MarketAxess,,,9/9/2022,263.28,260.72,-2.56
Equity,CHD,Church & Dwight,,,9/9/2022,80.55,99.95,19.4
Equity,WYNN,Wynn Resorts,,,9/9/2022,62.47,105.33,42.86
Equity,GOOG,Alphabet Inc. (Class C),,,9/9/2022,111.78,120.97,9.19
Equity,NVR,"NVR, Inc.",,,9/9/2022,4263.82,6350.62,2086.8
Equity,NEM,Newmont,,,9/9/2022,41.85,42.66,0.81
Equity,IT,Gartner,,,9/9/2022,306.14,350.31,44.17
Equity,MA,Mastercard,,,9/9/2022,333.76,392.73,58.97
Equity,APH,Amphenol,,,9/9/2022,75.09,84.95,9.86
Equity,MOS,Mosaic Company (The),,,9/9/2022,55.24,35.0,-20.24
Equity,RTX,RTX Corporation,,,9/9/2022,85.92,97.28,11.36
Equity,LMT,Lockheed Martin,,,9/9/2022,413.51,460.38,46.87
Equity,COF,Capital One,,,9/9/2022,105.85,108.79,2.94
Equity,ODFL,Old Dominion,,,9/9/2022,267.86,369.75,101.89
Equity,PXD,Pioneer Natural Resources,,,9/9/2022,224.13,207.18,-16.95
Equity,FITB,Fifth Third Bank,,,9/9/2022,34.16,26.21,-7.95
Equity,DHI,D.R. Horton,,,9/9/2022,72.62,121.44,48.82
Equity,ORCL,Oracle Corporation,,,9/9/2022,74.66,118.67,44.01
Equity,NSC,Norfolk Southern Railway,,,9/9/2022,244.04,225.43,-18.61
Equity,HUM,Humana,,,9/9/2022,475.19,447.13,-28.06
Equity,UDR,"UDR, Inc.",,,9/9/2022,46.1,42.54,-3.56
Equity,QCOM,Qualcomm,,,9/9/2022,129.52,119.04,-10.48
Equity,META,Meta Platforms,,,9/9/2022,169.15,286.98,117.83
Equity,USB,U.S. Bank,,,9/9/2022,45.21,33.04,-12.17
Equity,MO,Altria,,,9/9/2022,41.88,45.3,3.42
Equity,ANET,Arista Networks,,,9/9/2022,124.41,162.06,37.65
Equity,DD,DuPont,,,9/9/2022,57.26,71.11,13.85
Equity,KMB,Kimberly-Clark,,,9/9/2022,123.48,138.06,14.58
Equity,ACN,Accenture,,,9/9/2022,285.92,307.46,21.54
Equity,IDXX,Idexx Laboratories,,,9/9/2022,374.13,502.23,128.1
Equity,BR,Broadridge Financial Solutions,,,9/9/2022,169.13,165.63,-3.5
Equity,TJX,TJX Companies,,,9/9/2022,65.57,84.46,18.89
Equity,FE,FirstEnergy,,,9/9/2022,39.85,38.47,-1.38
Equity,BA,Boeing,,,9/9/2022,157.52,211.16,53.64
Equity,SPGI,S&P Global,,,9/9/2022,365.8,399.96,34.16
Equity,EA,Electronic Arts,,,9/9/2022,128.33,129.7,1.37
Equity,TEL,TE Connectivity,,,9/9/2022,126.73,139.52,12.79
Equity,SBAC,SBA Communications,,,9/9/2022,326.33,230.86,-95.47
Equity,DFS,Discover Financial,,,9/9/2022,99.9,115.93,16.03
Equity,ALGN,Align Technology,,,9/9/2022,263.11,353.64,90.53
Equity,PSA,Public Storage,,,9/9/2022,328.0,291.88,-36.12
Equity,REGN,Regeneron,,,9/9/2022,724.32,718.54,-5.78
Equity,ETSY,Etsy,,,9/9/2022,110.42,84.61,-25.81
Equity,WMT,Walmart,,,9/9/2022,134.78,156.62,21.84
Equity,DAL,Delta Air Lines,,,9/9/2022,32.59,47.44,14.85
Equity,MNST,Monster Beverage,,,9/9/2022,46.22,57.44,11.22
Equity,PWR,Quanta Services,,,9/9/2022,146.46,196.45,49.99
Equity,ETR,Entergy,,,9/9/2022,116.36,97.37,-18.99
Equity,KR,Kroger,,,9/9/2022,50.79,46.72,-4.07
Equity,IEX,IDEX Corporation,,,9/9/2022,207.62,214.62,7.0
Equity,ZTS,Zoetis,,,9/9/2022,162.87,171.83,8.96
Equity,BG,Bunge Limited,,,9/9/2022,94.45,93.79,-0.66
Equity,SRE,Sempra Energy,,,9/9/2022,81.71,71.6,-10.11
Equity,ACGL,Arch Capital Group,,,9/9/2022,46.52,74.85,28.33
Equity,TGT,Target Corporation,,,9/9/2022,168.89,130.78,-38.11
Equity,ADSK,Autodesk,,,9/9/2022,211.68,204.61,-7.07
Equity,EPAM,EPAM Systems,,,9/9/2022,432.44,224.75,-207.69
Equity,AVGO,Broadcom Inc.,,,9/9/2022,507.39,867.43,360.04
Equity,IP,International Paper,,,9/9/2022,39.56,31.39,-8.17
Equity,MS,Morgan Stanley,,,9/9/2022,86.34,84.62,-1.72
Equity,APD,Air Products and Chemicals,,,9/9/2022,250.76,299.53,48.77
Equity,PRU,Prudential Financial,,,9/9/2022,93.46,87.03,-6.43
Equity,SHW,Sherwin-Williams,,,9/9/2022,237.94,264.93,26.99
Equity,CHTR,Charter Communications,,,9/9/2022,405.91,367.37,-38.54
Equity,KEY,KeyCorp,,,9/9/2022,17.88,9.24,-8.64
Equity,KR,Kroger,,,9/9/2022,50.79,46.72,-4.07
Equity,TSN,Tyson Foods,,,9/9/2022,73.75,51.04,-22.71
Equity,TRMB,Trimble Inc.,,,9/9/2022,63.08,52.94,-10.14
Equity,INTC,Intel,,,9/9/2022,30.43,33.32,2.89
Equity,EMR,Emerson Electric,,,9/9/2022,82.75,89.9,7.15
Equity,OXY,Occidental Petroleum,,,9/9/2022,65.09,58.8,-6.29
Equity,BBY,Best Buy,,,9/9/2022,72.75,81.95,9.2
Equity,PPL,PPL Corporation,,,9/9/2022,29.09,26.46,-2.63
Equity,PAYX,Paychex,,,9/9/2022,123.19,111.07,-12.12
Equity,VLO,Valero Energy,,,9/9/2022,109.81,116.37,6.56
Equity,C,Citigroup,,,9/9/2022,48.5,45.51,-2.99
Equity,FTV,Fortive,,,9/9/2022,65.81,74.77,8.96
Equity,ILMN,Illumina,,,9/9/2022,210.35,187.49,-22.86
Equity,IT,Gartner,,,9/9/2022,306.14,350.31,44.17
Equity,HOLX,Hologic,,,9/9/2022,69.16,80.97,11.81
Equity,WST,West Pharmaceutical Services,,,9/9/2022,312.7,382.28,69.58
Equity,ALL,Allstate,,,9/9/2022,123.76,109.04,-14.72
Equity,AZO,AutoZone,,,9/9/2022,2199.08,2493.36,294.28
Equity,CHD,Church & Dwight,,,9/9/2022,80.55,99.95,19.4
Equity,MGM,MGM Resorts,,,9/9/2022,35.06,43.92,8.86
Equity,CFG,Citizens Financial Group,,,9/9/2022,36.53,25.74,-10.79
Equity,RHI,Robert Half,,,9/9/2022,78.48,74.74,-3.74
Equity,GOOG,Alphabet Inc. (Class C),,,9/9/2022,111.78,120.97,9.19
Equity,EQT,EQT,,,9/9/2022,47.57,40.98,-6.59
Equity,REGN,Regeneron,,,9/9/2022,724.32,718.54,-5.78
Equity,ABC,AmerisourceBergen,,,9/9/2022,145.57,191.93,46.36
Equity,MA,Mastercard,,,9/9/2022,333.76,392.73,58.97
Equity,CDW,CDW,,,9/9/2022,173.41,182.97,9.56
Equity,WRK,WestRock,,,9/9/2022,39.44,28.84,-10.6
Equity,SEDG,SolarEdge,,,9/9/2022,313.0,269.05,-43.95
Equity,BA,Boeing,,,9/9/2022,157.52,211.16,53.64
Equity,ODFL,Old Dominion,,,9/9/2022,267.86,369.75,101.89
Equity,LNC,Lincoln Financial,,,9/9/2022,47.72,25.31,-22.41
Equity,PCAR,Paccar,,,9/9/2022,56.6,83.38,26.78
Equity,LMT,Lockheed Martin,,,9/9/2022,413.51,460.38,46.87
Equity,XEL,Xcel Energy,,,9/9/2022,74.73,62.17,-12.56
Equity,AAP,Advance Auto Parts,,,9/9/2022,174.38,70.05,-104.33
Equity,VRSK,Verisk,,,9/9/2022,190.74,226.03,35.29
Equity,WTW,Willis Towers Watson,,,9/9/2022,210.69,235.5,24.81
Equity,CRM,Salesforce,,,9/9/2022,162.59,211.26,48.67
Equity,DOV,Dover Corporation,,,9/9/2022,128.09,147.65,19.56
Equity,FSLR,First Solar,,,9/9/2022,135.82,190.09,54.27
Equity,MTB,M&T Bank,,,9/9/2022,182.78,123.76,-59.02
Equity,COST,Costco,,,9/9/2022,532.56,537.36,4.8
Equity,PARA,Paramount Global,,,9/9/2022,22.78,15.91,-6.87
Equity,HCA,HCA Healthcare,,,9/9/2022,217.61,303.48,85.87
Equity,FICO,Fair Isaac,,,9/9/2022,451.77,809.21,357.44
Equity,TPR,"Tapestry, Inc.",,,9/9/2022,34.74,42.8,8.06
Equity,EIX,Edison International,,,9/9/2022,66.11,68.71,2.6
Equity,MSFT,Microsoft,,,9/9/2022,261.93,339.82,77.89
Equity,MSCI,MSCI,,,9/9/2022,486.11,468.1,-18.01
Equity,EG,Everest Re,,,9/9/2022,278.64,341.86,63.22
Equity,EXR,Extra Space Storage,,,9/9/2022,192.89,147.86,-45.03
Equity,TJX,TJX Companies,,,9/9/2022,65.57,84.46,18.89
Equity,J,Jacobs Solutions,,,9/9/2022,123.97,118.65,-5.32
Equity,WEC,WEC Energy Group,,,9/9/2022,102.91,87.45,-15.46
Equity,NI,NiSource,,,9/9/2022,29.37,27.11,-2.26
Equity,IR,Ingersoll Rand,,,9/9/2022,50.16,65.34,15.18
Equity,HSIC,Henry Schein,,,9/9/2022,74.3,73.41,-0.89
Equity,JNPR,Juniper Networks,,,9/9/2022,28.44,27.83,-0.61
Equity,CRL,Charles River Laboratories,,,9/9/2022,218.24,205.25,-12.99
Equity,ACN,Accenture,,,9/9/2022,285.92,283.86,-2.06
Equity,LEN,Lennar,,,9/9/2022,78.63,76.3,-2.33
Equity,CTSH,Cognizant,,,9/9/2022,64.36,62.06,-2.3
Equity,COF,Capital One,,,9/9/2022,105.85,103.41,-2.44
Equity,PG,Procter & Gamble,,,9/9/2022,136.39,134.42,-1.97
Equity,APTV,Aptiv,,,9/9/2022,96.74,93.43,-3.31
Equity,ROL,"Rollins, Inc.",,,9/9/2022,35.65,33.32,-2.33
Equity,SWKS,Skyworks Solutions,,,9/9/2022,100.77,96.76,-4.01
Equity,PNW,Pinnacle West,,,9/9/2022,73.59,71.98,-1.61
Equity,RSG,Republic Services,,,9/9/2022,145.61,140.69,-4.92
Equity,ADP,ADP,,,9/9/2022,240.36,239.43,-0.93
Equity,SPGI,S&P Global,,,9/9/2022,365.8,348.73,-17.07
Equity,CTAS,Cintas,,,9/9/2022,426.91,402.65,-24.26
Equity,WHR,Whirlpool Corporation,,,9/9/2022,152.23,148.8,-3.43
Equity,LYB,LyondellBasell,,,9/9/2022,79.79,78.72,-1.07
Equity,WST,West Pharmaceutical Services,,,9/9/2022,312.7,295.93,-16.77
Equity,TROW,T. Rowe Price,,,9/9/2022,119.15,114.95,-4.2
Equity,KMB,Kimberly-Clark,,,9/9/2022,123.48,123.01,-0.47
Equity,ARE,Alexandria Real Estate Equities,,,9/9/2022,152.94,147.71,-5.23
Equity,APD,Air Products and Chemicals,,,9/9/2022,250.76,246.35,-4.41
Equity,ALK,Alaska Air Group,,,9/9/2022,46.56,43.56,-3.0
Equity,CARR,Carrier Global,,,9/9/2022,41.46,38.47,-2.99
Equity,HSY,Hershey's,,,9/9/2022,222.14,220.58,-1.56
Equity,ICE,Intercontinental Exchange,,,9/9/2022,101.8,99.29,-2.51
Equity,CLX,Clorox,,,9/9/2022,143.58,139.88,-3.7
Equity,AAL,American Airlines Group,,,9/9/2022,14.19,12.99,-1.2
Equity,FOX,Fox Corporation (Class B),,,9/9/2022,31.73,31.38,-0.35
Equity,TPR,"Tapestry, Inc.",,,9/9/2022,34.74,33.67,-1.07
Equity,PKG,Packaging Corporation of America,,,9/9/2022,134.16,131.61,-2.55
Equity,WM,Waste Management,,,9/9/2022,171.18,166.24,-4.94
Equity,LIN,Linde plc,,,9/9/2022,283.94,278.65,-5.29
Equity,ETR,Entergy,,,9/9/2022,116.36,111.86,-4.5
Equity,GPN,Global Payments,,,9/9/2022,131.38,123.06,-8.32
Equity,JNJ,Johnson & Johnson,,,9/9/2022,161.08,156.83,-4.25
Equity,EQR,Equity Residential,,,9/9/2022,74.04,70.17,-3.87
Equity,EIX,Edison International,,,9/9/2022,66.11,64.84,-1.27
Equity,LLY,Eli Lilly and Company,,,9/9/2022,314.34,298.04,-16.3
Equity,AOS,A. O. Smith,,,9/9/2022,54.98,55.14,0.16
Equity,AON,Aon,,,9/9/2022,289.91,277.18,-12.73
Equity,ECL,Ecolab,,,9/9/2022,170.36,161.67,-8.69
Equity,RF,Regions Financial Corporation,,,9/9/2022,21.55,20.83,-0.72
Equity,FE,FirstEnergy,,,9/9/2022,39.85,37.97,-1.88
Equity,FICO,Fair Isaac,,,9/9/2022,451.77,449.4,-2.37
Equity,HCA,HCA Healthcare,,,9/9/2022,217.61,195.99,-21.62
Equity,CBOE,Cboe Global Markets,,,9/9/2022,122.53,116.6,-5.93
Equity,PH,Parker Hannifin,,,9/9/2022,274.38,260.62,-13.76
Equity,CVX,Chevron Corporation,,,9/9/2022,154.34,152.5,-1.84
Equity,TJX,TJX Companies,,,9/9/2022,65.57,61.36,-4.21
Equity,A,Agilent Technologies,,,9/9/2022,136.7,127.39,-9.31
Equity,INVH,Invitation Homes,,,9/9/2022,38.37,35.2,-3.17
Equity,LYV,Live Nation Entertainment,,,9/9/2022,93.12,90.36,-2.76
Equity,AAP,Advance Auto Parts,,,9/9/2022,174.38,162.78,-11.6
Equity,DHR,Danaher Corporation,,,9/9/2022,289.22,268.79,-20.43
Equity,NTRS,Northern Trust,,,9/9/2022,96.49,91.87,-4.62
Equity,PCG,PG&E Corporation,,,9/9/2022,12.89,12.33,-0.56
Equity,COO,CooperCompanies,,,9/9/2022,314.65,287.39,-27.26
Equity,KIM,Kimco Realty,,,9/9/2022,21.26,20.16,-1.1
Equity,PEG,Public Service Enterprise Group,,,9/9/2022,66.13,62.09,-4.04
Equity,PTC,PTC,,,9/9/2022,119.97,114.89,-5.08
Equity,WFC,Wells Fargo,,,9/9/2022,44.06,42.49,-1.57
Equity,CMCSA,Comcast,,,9/9/2022,34.34,35.08,0.74
Equity,GRMN,Garmin,,,9/9/2022,88.12,85.84,-2.28
Equity,MKTX,MarketAxess,,,9/9/2022,263.28,246.11,-17.17
Equity,DVA,DaVita Inc.,,,9/9/2022,92.62,85.29,-7.33
Equity,TJX,TJX Companies,,,9/9/2022,65.57,75.98,10.41
Equity,SYY,Sysco,,,9/9/2022,81.74,73.6,-8.14
Equity,PNR,Pentair,,,9/9/2022,46.32,55.52,9.2
Equity,AXP,American Express,,,9/9/2022,156.18,172.76,16.58
Equity,COP,ConocoPhillips,,,9/9/2022,106.57,101.14,-5.43
Equity,DGX,Quest Diagnostics,,,9/9/2022,127.43,136.97,9.54
Equity,WYNN,Wynn Resorts,,,9/9/2022,62.47,107.84,45.37
Equity,STT,State Street Corporation,,,9/9/2022,70.46,87.18,16.72
Equity,META,Meta Platforms,,,9/9/2022,169.15,174.94,5.79
Equity,ANSS,Ansys,,,9/9/2022,258.8,303.61,44.81
Equity,MHK,Mohawk Industries,,,9/9/2022,113.67,102.85,-10.82
Equity,GOOG,Alphabet Inc. (Class C),,,9/9/2022,111.78,90.3,-21.48
Equity,TEL,TE Connectivity,,,9/9/2022,126.73,126.13,-0.6
Equity,NWL,Newell Brands,,,9/9/2022,17.42,14.57,-2.85
Equity,MMC,Marsh McLennan,,,9/9/2022,164.39,160.98,-3.41
Equity,SO,Southern Company,,,9/9/2022,76.35,61.83,-14.52
Equity,CRL,Charles River Laboratories,,,9/9/2022,218.24,219.34,1.1
Equity,GWW,W. W. Grainger,,,9/9/2022,566.52,664.83,98.31
Equity,QRVO,Qorvo,,,9/9/2022,93.53,100.89,7.36
Equity,MCO,Moody's Corporation,,,9/9/2022,296.61,288.76,-7.85
Equity,EBAY,eBay,,,9/9/2022,44.36,45.38,1.02
Equity,REGN,Regeneron,,,9/9/2022,724.32,760.42,36.1
Equity,AVY,Avery Dennison,,,9/9/2022,188.59,181.3,-7.29
Equity,BK,BNY Mellon,,,9/9/2022,42.64,49.97,7.33
Equity,IFF,International Flavors & Fragrances,,,9/9/2022,110.41,91.33,-19.08
Equity,CPRT,Copart,,,9/9/2022,29.03,35.23,6.2
Equity,LEN,Lennar,,,9/9/2022,78.63,96.13,17.5
Equity,TPR,"Tapestry, Inc.",,,9/9/2022,34.74,42.91,8.17
Equity,ACGL,Arch Capital Group,,,9/9/2022,46.52,70.0,23.48
Equity,HAL,Halliburton,,,9/9/2022,29.28,36.04,6.76
Equity,PTC,PTC,,,9/9/2022,119.97,125.33,5.36
Equity,ROK,Rockwell Automation,,,9/9/2022,251.08,292.49,41.41
Equity,LLY,Eli Lilly and Company,,,9/9/2022,314.34,309.75,-4.59
Equity,LYV,Live Nation Entertainment,,,9/9/2022,93.12,72.06,-21.06
Equity,AZO,AutoZone,,,9/9/2022,2199.08,2486.54,287.46
Equity,EW,Edwards Lifesciences,,,9/9/2022,97.25,80.44,-16.81
Equity,CAG,Conagra Brands,,,9/9/2022,33.1,35.71,2.61
Equity,CPB,Campbell Soup Company,,,9/9/2022,46.56,51.75,5.19
Equity,ENPH,Enphase,,,9/9/2022,305.7,210.53,-95.17
Equity,DRI,Darden Restaurants,,,9/9/2022,126.74,140.73,13.99
Equity,IEX,IDEX Corporation,,,9/9/2022,207.62,223.62,16.0
Equity,ARE,Alexandria Real Estate Equities,,,9/9/2022,152.94,146.67,-6.27
Equity,WAT,Waters Corporation,,,9/9/2022,312.28,310.89,-1.39
Equity,LYB,LyondellBasell,,,9/9/2022,79.79,92.28,12.49
Equity,TFC,Truist,,,9/9/2022,45.76,45.31,-0.45
Equity,SLB,Schlumberger,,,9/9/2022,39.12,52.92,13.8
Equity,DAL,Delta Air Lines,,,9/9/2022,32.59,38.26,5.67
Equity,HOLX,Hologic,,,9/9/2022,69.16,79.64,10.48
Equity,SEDG,SolarEdge,,,9/9/2022,313.0,317.92,4.92
Equity,EXR,Extra Space Storage,,,9/9/2022,192.89,160.08,-32.81
Equity,BR,Broadridge Financial Solutions,,,9/9/2022,169.13,139.39,-29.74
Equity,ODFL,Old Dominion,,,9/9/2022,267.86,338.83,70.97
Equity,XYL,Xylem Inc.,,,9/9/2022,95.99,102.31,6.32
Equity,PEP,PepsiCo,,,9/9/2022,169.8,171.17,1.37
Equity,CSCO,Cisco,,,9/9/2022,44.32,47.7,3.38
Equity,FOXA,Fox Corporation (Class A),,,9/9/2022,34.28,35.02,0.74
Equity,BBY,Best Buy,,,9/9/2022,72.75,81.15,8.4
Equity,HSIC,Henry Schein,,,9/9/2022,74.3,74.81,0.51
Equity,JNPR,Juniper Networks,,,9/9/2022,28.44,26.8,-1.64
Equity,CRL,Charles River Laboratories,,,9/9/2022,218.24,189.62,-28.62
Equity,ACN,Accenture,,,9/9/2022,285.92,322.32,36.4
Equity,LEN,Lennar,,,9/9/2022,78.63,115.65,37.02
Equity,CTSH,Cognizant,,,9/9/2022,64.36,70.47,6.11
Equity,COF,Capital One,,,9/9/2022,105.85,97.28,-8.57
Equity,PG,Procter & Gamble,,,9/9/2022,136.39,154.03,17.64
Equity,APTV,Aptiv,,,9/9/2022,96.74,94.74,-2.0
Equity,ROL,"Rollins, Inc.",,,9/9/2022,35.65,41.0,5.35
Equity,SWKS,Skyworks Solutions,,,9/9/2022,100.77,104.25,3.48
Equity,PNW,Pinnacle West,,,9/9/2022,73.59,78.37,4.78
Equity,RSG,Republic Services,,,9/9/2022,145.61,152.76,7.15
Equity,ADP,ADP,,,9/9/2022,240.36,260.0,19.64
Equity,SPGI,S&P Global,,,9/9/2022,365.8,400.34,34.54
Equity,CTAS,Cintas,,,9/9/2022,426.91,498.65,71.74
Equity,WHR,Whirlpool Corporation,,,9/9/2022,152.23,132.87,-19.36
Equity,LYB,LyondellBasell,,,9/9/2022,79.79,96.19,16.4
Equity,WST,West Pharmaceutical Services,,,9/9/2022,312.7,394.2,81.5
Equity,TROW,T. Rowe Price,,,9/9/2022,119.15,109.06,-10.09
Equity,KMB,Kimberly-Clark,,,9/9/2022,123.48,133.12,9.64
Equity,ARE,Alexandria Real Estate Equities,,,9/9/2022,152.94,112.91,-40.03
Equity,APD,Air Products and Chemicals,,,9/9/2022,250.76,293.87,43.11
Equity,ALK,Alaska Air Group,,,9/9/2022,46.56,40.95,-5.61
Equity,CARR,Carrier Global,,,9/9/2022,41.46,50.09,8.63
Equity,HSY,Hershey's,,,9/9/2022,222.14,230.22,8.08
Equity,ICE,Intercontinental Exchange,,,9/9/2022,101.8,116.09,14.29
Equity,CLX,Clorox,,,9/9/2022,143.58,157.39,13.81
Equity,AAL,American Airlines Group,,,9/9/2022,14.19,15.11,0.92
Equity,FOX,Fox Corporation (Class B),,,9/9/2022,31.73,29.95,-1.78
Equity,TPR,"Tapestry, Inc.",,,9/9/2022,34.74,32.01,-2.73
Equity,PKG,Packaging Corporation of America,,,9/9/2022,134.16,140.86,6.7
Equity,WM,Waste Management,,,9/9/2022,171.18,159.9,-11.28
Equity,LIN,Linde plc,,,9/9/2022,283.94,387.95,104.01
Equity,ETR,Entergy,,,9/9/2022,116.36,93.73,-22.63
Equity,GPN,Global Payments,,,9/9/2022,131.38,115.13,-16.25
Equity,JNJ,Johnson & Johnson,,,9/9/2022,161.08,167.18,6.1
Equity,EQR,Equity Residential,,,9/9/2022,74.04,66.8,-7.24
Equity,EIX,Edison International,,,9/9/2022,66.11,70.91,4.8
Equity,LLY,Eli Lilly and Company,,,9/9/2022,314.34,583.21,268.87
Equity,AOS,A. O. Smith,,,9/9/2022,54.98,71.45,16.47
Equity,AON,Aon,,,9/9/2022,289.91,322.54,32.63
Equity,ECL,Ecolab,,,9/9/2022,170.36,183.95,13.59
Equity,RF,Regions Financial Corporation,,,9/9/2022,21.55,18.01,-3.54
Equity,FE,FirstEnergy,,,9/9/2022,39.85,34.84,-5.01
Equity,FICO,Fair Isaac,,,9/9/2022,451.77,883.59,431.82
Equity,HCA,HCA Healthcare,,,9/9/2022,217.61,276.0,58.39
Equity,CBOE,Cboe Global Markets,,,9/9/2022,122.53,149.94,27.41
Equity,PH,Parker Hannifin,,,9/9/2022,274.38,411.47,137.09
Equity,CVX,Chevron Corporation,,,9/9/2022,154.34,157.35,3.01
Equity,TJX,TJX Companies,,,9/9/2022,65.57,88.7,23.13
Equity,A,Agilent Technologies,,,9/9/2022,136.7,117.59,-19.11
Equity,INVH,Invitation Homes,,,9/9/2022,38.37,33.88,-4.49
Equity,LYV,Live Nation Entertainment,,,9/9/2022,93.12,86.59,-6.53
Equity,AAP,Advance Auto Parts,,,9/9/2022,174.38,62.71,-111.67
Equity,DHR,Danaher Corporation,,,9/9/2022,289.22,244.33,-44.89
Equity,NTRS,Northern Trust,,,9/9/2022,96.49,67.43,-29.06
Equity,PCG,PG&E Corporation,,,9/9/2022,12.89,17.01,4.12
Equity,COO,CooperCompanies,,,9/9/2022,314.65,369.81,55.16
Equity,KIM,Kimco Realty,,,9/9/2022,21.26,18.43,-2.83
Equity,PEG,Public Service Enterprise Group,,,9/9/2022,66.13,60.21,-5.92
Equity,PTC,PTC,,,9/9/2022,119.97,143.74,23.77
Equity,WFC,Wells Fargo,,,9/9/2022,44.06,40.38,-3.68
